SEND_SMS,READ_PHONE_STATE,WRITE_HISTORY_BOOKMARKS,READ_SMS,GET_ACCOUNTS,RECEIVE_SMS,CAMERA,ACCESS_LOCATION_EXTRA_COMMANDS,READ_SYNC_SETTINGS,RECEIVE_BOOT_COMPLETED,UPDATE_DEVICE_STATS,INTERNET,STATUS_BAR,READ_EXTERNAL_STORAGE,WRITE_EXTERNAL_STORAGE,CALL_PHONE,USE_CREDENTIALS,DELETE_CACHE_FILES,RECEIVE_MMS,WRITE_CONTACTS,RECEIVE_WAP_PUSH,class
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,B
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,B
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,B
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,B
1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,B
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,B
0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,B
1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,B
1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,B
0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,B
1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B
1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,B
1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,B
1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,B
1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,B
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,B
0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,B
1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,B
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,B
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,B
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,B
0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,B
0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,B
1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,B
0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,B
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,B
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,B
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,B
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,B
